,title,views,ingredients,peoples,times,levels,url
0,고구마줄기된장무침♡ 입맛이 살아나요^^,조회수 1.9만,깐고구마줄기:500g|양파:1/2개|홍고추:1개|청고추:1개|대파:1/2대|고추장:1T|된장:1T|참기름:1T|통깨:1T,5인분,30분 이내,초급,https://www.10000recipe.com/recipe/6894415
1,고깃집에서 먹던 부드러운 '쌈장' 황금 레시피,조회수 1.3만,된장:2T|고추장:1T|참기름:1T|설탕:1/2T|다진마늘:1/2T|사이다:1T|물:1T,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6901511
2,비오는날 따끈한 국물 유부우동만들기,"조회수 7,059",사누끼우동면:2인분|유부:10장|쑥갓:10G|대파:1대|김:1장|국물용:디포리:5개|건새우:10G|다시마:4조각|쯔유:5큰술|양파:1/3개|설탕:1스푼|통깨:1티스푼|생강:1쪽|소금:1/2티스푼,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6937771
3,시금치된장국 만드는 법 건새우 넣고 시원하게 ~,"조회수 4,495",시금치:250g|대파:1/2대|표고버섯:2개|건새우:약:17g|멸치:다시마팩:1개|물:1200ml|시판:된장:1큰술|집:된장:1큰술|다진:마늘:1/2큰술,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6912832
4,아스파라거스 쏘야볶음 ,"조회수 7,858",아스파라거스:5대|소세지:3개|토마토:2개|통후추:솔솔|올리브유:3큰술|소금:2꼬집,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6886904
5,제육볶음 황금레시피,조회수 13.5만,돼지고기앞다리살:600g|다진마늘:0.5스푼|간장:2스푼|후추:약간|양배추:1줌|대파:1줌|청양고추:약간|고춧가루:1스푼|간장:3스푼|일반고춧가루:2스푼|청양고춧가루:2스푼|양파:2스푼|다진마늘:1스푼|물엿:5스푼|소주:1스푼|후추:약간,@,60분 이내,초급,https://www.10000recipe.com/recipe/5891844
6,오징어실채볶음 야들야들 일주일 밑반찬 만들기,"조회수 4,029",오징어실채:100g|간장:1t|올리고당:1t|통깨:약간|식용유:1T|참기름:1t,4인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6952296
7,집들이 음식 레시피 미소된장 통삼겹살 오븐구이,조회수 2.1만,통:삼겹살:300g|미소된장:1.5T|맛술:2T|꿀:1T|다진마늘:1/2T|후추:1/3t,1인분,60분 이내,초급,https://www.10000recipe.com/recipe/6904362
8,"요리초보도 쉽게 만들 수 있는 생일상메뉴, 잡채 황금레시피!",조회수 1.6만,당면:300g|잡채용:돼지고기:200g|중간:크기:당근:1/2개|중간:크기:양파:1개|큰:피망:1개|시금치:무침:1줌|진간장:1/4컵:~|설탕:2큰술|참기름:1/3컵|통깨:적당량,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6871866
9,속 시원한 초간단 수박빙수 만들기~,"조회수 7,393",수박|우유|연유:원하는만큼~,5인분,2시간 이상,아무나,https://www.10000recipe.com/recipe/6874655
10,차돌박이된장찌개 - 구수하게 끓이는법,조회수 3.7만,차돌박이|무|호박|양파|두부|대파|된장:2|고추장:1,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6846983
11,최고의 요리비결 무생채,"조회수 2,631",무:300g|쪽파:2대|설탕:1/2큰술|고춧가루:1큰술|꽃소금:1/3큰술|다진마늘:약간|참깨:약간,"6인분,이상",30분 이내,아무나,https://www.10000recipe.com/recipe/6957063
12,빼빼로같은 바통케이크 만들기!,"조회수 2,198",달걀:2개|설탕:80g|바닐라향:3g|박력문:90g|초코가루(허쉬가:좋더라구요):10g|베이킹파우더:2g|버터(녹인거):50g|박력분:50g|베이킹파우더:1g|버터(녹인거):25g,2인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6882399
13,오야코동 덮밥 만들기,조회수 2.3만,닭가슴살:1캔|계란:2개|양파:조금|청량고추:조금|홍고추:조금|파:조금|후추:조금|쯔유:50cc|물:200cc,2인분,60분 이내,아무나,https://www.10000recipe.com/recipe/5259797
14,[노오븐] 시나몬롤 와플 만들기(+영상)｜효썸,"조회수 5,096",강력분:100g|박력분:100g|설탕:30g|소금:3g|인스턴트드라이이스트:5g|달걀(50g):1개|따뜻한:우유:60g|무염버터:50g|설탕:40g|계피가루:1/2tsp,4인분,2시간 이상,중급,https://www.10000recipe.com/recipe/6913041
15,단짠단짠~ 문어볶음,"조회수 3,031",자숙문어:500g|통마늘:4개|청양초:2개|간장:2큰술|굴소스:1큰술|갈색설탕:1/2큰술|식용유:1.5큰술,3인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6954717
16,알토란 두부조림 만들어 봤습니다.,조회수 1.1만,두부:1모|양파:1/2개|대파:1대|청양고추:2개|가는:소금:약간|식용유:5큰술|깨소금:약간|다시마육수:1컵|고추가루:3큰술|간장:2큰술|물엿:2큰술|다진마늘:2큰술|들기름:3큰술|멸치액젓:2큰술,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6893706
17,과일 플래이팅 한번 해볼게요~~~^^,"조회수 8,560",오렌지:5개|딸기:적당량|청포도/적포도:적당량,4인분,30분 이내,중급,https://www.10000recipe.com/recipe/6876681
18,[가와지1호쌀]이것이 진짜 전복솥밥이다‼️,"조회수 2,265",가와지:쌀:1.5컵|전복:10마리|소금:1T|참기름:1.5T|들기름:1.5T|통깨:0.5T,2인분,15분 이내,중급,https://www.10000recipe.com/recipe/6959103
19,* 제철맞은 새콤달콤 달래무침 만들기,조회수 1.5만,달래:200g|양파작은것:1/2개|당근:약간|다진마늘:1/2스푼|다진파:1/2스푼|고춧가루:1스푼|사과식초:2스푼|설탕:1+1/2스푼|참기름:1/2스푼|들기름:1/2스푼|소금:1/2스푼|통깨:1/2스푼,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6844046
20,"NO 오븐, NO 밀가루! 다이어트 단호박 빵 이렇게만 만들면 실패 없다! (전자렌지로 만드는 단호박 빵 만들기)",조회수 1만,단호박:1kg|달걀:4개|설탕:2큰술|버터:조금|메이플:시럽:조금|견과류:적당히|블루베리:적당히|슈가파우더:적당히|바닐라익스트랙,2인분,90분 이내,중급,https://www.10000recipe.com/recipe/6913250
21,친구들과 모였을때♥밀푀유나베,조회수 4.4만,소고기(불고기용):300g|깻잎:20장|알배기:500g|숙주:150g|표고:3개|양파:1/2개|팽이버섯:1/2봉|대파:1/4대|물:1리터|연두순:3숟가락|양조간장:2숟가락|물:1숟가락|겨자:1/3숟가락|다진파:약간,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6888786
22,스트레스 확~풀리는 얼큰 고추장찌개,"조회수 3,631",감자:2개|애호박:1/2개|양파:1/2개|고추:1개|대파:1줄기|기름이:적당한:돼지고기:200g|다진마늘:2스푼|고춧가루:1스푼|새우젓:1스푼|고추장:1스푼|국간장:1스푼,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6930822
23,당뇨개선에도 좋다는 팽이버섯으로 만든 팽이버섯전,"조회수 7,695",팽이버섯:1봉지(약:150g)|익은:김치:55~60g|달걀:1개|밀가루:1큰술(듬뿍)|물:1큰술|식용유:적당량,4인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6886116
24,미역으로만 만드는 맛있는 미역국 ,조회수 1.4만,건미역:20g|들기름이나:참기름:1T|국간장:2T|소금:1/3T|다진마늘:1T,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6943770
25,기름지지않은 차돌박이 된장찌개,"조회수 3,698",두부:300g:한모|양파:1/2개|작은:크기:둥근:애호박:1/2개|팽이버섯:1봉지|다진마늘:1큰술|대파:1대|청양고추:2개|된장:3큰술|쌀뜨물:4컵|차돌박이:200g,2인분,10분 이내,초급,https://www.10000recipe.com/recipe/6920183
