,title,views,ingredients,peoples,times,levels,url
0,태풍 골동냉면,조회수 446,태풍냉면:2개|골뱅이:1/2캔|양파:1/2개|대파:1/4대|오이:1/2개||다진마늘:2T|참기름:1/2T|깨소금:1/2T|식초:2T|골뱅이국물:2T|설탕:1T,@,5분 이내,@,https://www.10000recipe.com/recipe/6855946
1,클램차우더 떡국면,조회수 471,떡국면:1개|밀가루:1Ts|버섯:100g|버터:1Ts|우유:1Cup|조개:100g|브로콜리:1송이|소금:약간|후추:약간,@,5분 이내,@,https://www.10000recipe.com/recipe/6855945
2,비빔면을 감쌈 베이컨 떡 꼬치 ,조회수 369,비빔면:1개|미니:파프리카:(색깔별):1개|베이컨:4장|가래떡:1개,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855944
3,한입에 쏙쏙 비빔면 스프링롤,"조회수 2,518",비빔면:1봉|라이스페이퍼:4장|참치:1/2캔|깻잎:4장|파프리카:색깔별:1/2개|토마토소스:2Ts,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855943
4,북어와 찰비빔면이 만나 매콤새콤한 안주로 재탄생 ,조회수 347,비빔면:1개|비빔면:1개|북어채:10개|양상추:약간|참기름:약간|매실액:약간|간장:약간,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855942
5,차돌박이를 올린 매콤새콤 든든한 비빔면 ,"조회수 2,558",차돌박이:150g|파채:약간|상추:1장|잘게:썬:김치:약간|소금:약간|후추:약간|비빔소스:1개|고추장:3Ts|다진마늘:1Ts|매실청:1Ts|통깨:약간|참기름:약간|설탕:1Ts,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855941
6,일본 편의점에서 만나는 야끼소바를 짜파게티로 만들어보자 ,"조회수 2,088",짜파게티:1봉|달걀:1개|마요네즈:1Ts|당근:1/4개|핫도그빵:1개|김가루:또는:파슬리:가루:약간|소금:약간,1인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6855940
7,쥬키니 크림스프에 콕 찍어먹는 이색 메밀소바 ,"조회수 1,075",메밀소바:1개|쥬키니:호박:1개|양파:1/2개|마늘:2알|우유:100ml|생크림:100ml|소금:약간|후추:약간,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855939
8,웰치 포도 주스로 예쁜 보랏빛 찹쌀 부꾸미 완성 ,"조회수 1,148",웰치:포도주스:1/2cup|찹쌀가루:1cup|잣:약간|꿀:2Ts|아몬드:5알,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855938
9,수미칩 치즈구이,조회수 540,농심:수미칩:1봉|베이컨:2장|모짜렐라:치즈:20g|양파:10g|토마토소스:3Ts|바질가루:약간|올리브:3알,@,5분 이내,@,https://www.10000recipe.com/recipe/6855937
10,블루베리 웰치 요거트 스무디,"조회수 2,217",블루베리요거트:1개|생블루베리(냉동도:가능):6알|꿀:1Ts|웰치포도주스:1C|애플민트:약간,@,5분 이내,@,https://www.10000recipe.com/recipe/6855936
11,둥지냉면 샐러드,조회수 494,둥지물냉면|콩나물:50g|미나리:15g|양배추:50g|오이:1/2개|참기름|다진청양고추|다진마늘,@,5분 이내,@,https://www.10000recipe.com/recipe/6855935
12,둥지냉면만 있으면 바삭한 김말이도 뚝딱 ,조회수 588,둥지비빔냉면:1개|튀김가루:300g|물:200g|김:4장|튀김기름,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855934
13,도라지무침과 냉면이 만나면 무슨맛?!,조회수 318,태풍냉면:1개|오이:1/2개|도라지:5뿌리|양파:1/4개|편육:3장|삶은:달걀:1개|고춧가루:2Ts|고추장:1Ts|매실청:1Ts|설탕:1Ts|식초:1Ts|다진:마늘:1Ts,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855933
14,닭가슴살과 함께 볶아먹는 이색 냉면 ,조회수 137,농심:태풍냉면:1/2개|건더기:스프:1개|액상스프:1개|닭가슴살:1/2개|양파:20g|파:10g,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855932
15,다이어트중에도 먹을 수 있는 우뭇가사리 둥지냉면 ,"조회수 2,210",둥지물냉면:1개|우뭇가사리:1/2모|오이:1/2개|식초:1ts|고춧가루:1Ts|콩가루:2Ts|참기름:약간|깨소금:약간,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855931
16,하모니 라볶이,조회수 340,하모니:1개|떡볶이:떡:15개|양배추:1/4통|깻잎:3장|오이:1/4개||간장:1Ts|꿀:2Ts|식용유:약간|참기름:1Ts,@,5분 이내,@,https://www.10000recipe.com/recipe/6855929
17,하모니 숯불만두,조회수 301,만두피:5장|튤립햄:1/2개|컵라면:1개|식용유:적당량,@,5분 이내,@,https://www.10000recipe.com/recipe/6855928
18,입맛없을 때 뚝딱 만들어 먹는 샌드위치롤,"조회수 1,484",식빵:4장|튤립햄:1캔|마요네즈:1Ts|당근:1개|올리브:3개,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855927
19,냉면과 수육으로 간편하지만 든든한 한끼 식사 ,조회수 647,태풍냉면:1봉|돼지고기목살:200g|대파:흰대:1개|마늘:3톨|생강:1톨|통후추:10g|월계수잎:1개|강글리오:커피분말:5g,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855926
20,태풍냉면 무쌈말이,조회수 544,태풍냉면:1봉|돼지고기:200g|무쌈:5장|쪽파:5줄기||간장:3Ts|청주:1Ts|설탕:1/2Ts|마늘:1Ts|참기름:1Ts|깨:약간,@,5분 이내,@,https://www.10000recipe.com/recipe/6855925
21,바삭바삭 씨리얼과 아삭아삭 사과가 어우러진 핑거푸드,조회수 685,사과:1개|설탕:5Ts|물:5Ts|시리얼:30g,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6855924
22,튀기지않아도 바삭한 씨리얼 치킨 ,"조회수 2,786",켈로그:콘푸레이크:60g|닭가슴살:200g|마요네즈:4Ts|소금:1Ts|칠리소스:3Ts|후추:1Ts,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855923
23,켈로그 시리얼 강정과 보노 퐁듀,조회수 522,켈로그:콘푸레이크:300g|설탕:150g|꿀:150g|물:300ml|보노콘스프:1개|슬라이스:체다치즈:2장,@,5분 이내,@,https://www.10000recipe.com/recipe/6855922
24,찰비빔면을 곁들은 비빔만두 ,조회수 720,시판:군만두:10개|비빔면:2개|오이:1/2개|당근:1/2개|양배추:1/5개,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6855921
25,짜파게티 불잡채,조회수 565,짜파게티:1봉|소불고기:100g|당근:꽃모양:4개|양파:1/4개||짜장스프:1/2Ts|간장:2Ts|설탕:1Ts|다진마늘:1/2Ts|후추:1g|참기름:1Ts,@,5분 이내,@,https://www.10000recipe.com/recipe/6855920
26,야채라면 된장국,조회수 239,야채라면:1봉|애호박:1/3개|두부:1/4개|대파:10g|감자:1/2개|청양고추:1개|된장:1Ts|물:500ml,@,5분 이내,@,https://www.10000recipe.com/recipe/6855919
27,알쿠니아 황도 피자,조회수 415,알쿠니아:황도알:2개|식빵:3장|베이컨:3장|모짜렐라:치즈:200g||케찹:7Ts|설탕:1Ts|다진양파:4Ts|다진마늘:1Ts,@,5분 이내,@,https://www.10000recipe.com/recipe/6855918
28,알새우칩 카나페,"조회수 1,048",농심:알새우칩:1봉|양배추:40g|크래미:5개|양파:10g|케첩:3Ts|마요네즈:2Ts,@,5분 이내,@,https://www.10000recipe.com/recipe/6855917
29,신라면볶이 스크램블 ,"조회수 1,004",신라면:1봉|라면스프:1/2개|양파:20g|달걀:4ea|우유:1/2C|다시마:1ea|멸치:4ea||고추장:1Ts|물엿:4Ts|소금:2Ts|케찹:1Ts|간장:1Ts,@,5분 이내,@,https://www.10000recipe.com/recipe/6855916
30,야채라면 샐러드,"조회수 1,177",야채라면:1봉|토마토:1개|후레쉬모짜렐라:1Ts|옥수수콘:1Ts|양상추:100g|모둠채소:100g|양파:1/2개|피망:1개|간장:와사비드레싱:3Ts||간장:3TS|와사비:기호에따라|식초:3TS|레몬즙:2TS|설탕:2TS|물:2TS),@,5분 이내,@,https://www.10000recipe.com/recipe/6855915
31,보노콘스프 감자볼,조회수 585,감자:2개|베이컨:4줄|보노콘스프:1봉||소금:2g|버터:20g|전분:3Ts,@,5분 이내,@,https://www.10000recipe.com/recipe/6855914
32,카레 군만두,조회수 632,하우스:바몬드:카레:1개|군만두:8개|감자:1/2개|양파:1/2개|당근:1/2개|사과:1/2개|토마토:1개,@,5분 이내,@,https://www.10000recipe.com/recipe/6855913
33,강글리오에이드,조회수 122,강글리오:1봉(4.3g)|웰치스:소다:(1캔):250ml|얼음:적당량,@,5분 이내,@,https://www.10000recipe.com/recipe/6855911
