,title,views,ingredients,peoples,times,levels,url
0,엄마 밥이 최고! 딸아이를 위한 도시락,"조회수 1,072",쇠고기:150g|감자:2개|양파:1/2개|호박:1/3개|홍초:1개|청양초:2개|대파:1/2대|마늘:2숟가락|된장:2숟가락|육수:4컵|당근:약간,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6947019
1,유익균 살리는 된장찌개 끓이는 법,조회수 406,쇠고기:150g|감자:2개|양파:1/2개|호박:1/3개|홍초:1개|청양초:2개|대파:1/2대|마늘:2숟가락|된장:2숟가락|육수:4컵|당근:약간,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6947018
2,소화 잘 되는 반찬 무나물볶음 만드는 법 어르신 반찬으로 좋아요.,"조회수 2,036",무:1/4개|멸치육수:1컵|대파:흰:부분:20cm|다진마늘:1T|들기름:2T|볶은참깨:1T|소금:적당히,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6947017
3,코다리 조림[코다리 무조림] 맛있게 만들기! 조릴수록 더 더 맛있어요.,"조회수 7,795",코다리:880g|무:1/4개|대파:1개|양파:1/2개|청양고추:3개|진간장:6T|국간장:1T|고추가루:4T|맛술:5T|쌀엿:또는:물엿:3T|다진마늘:2T|다진생강:1/2T|후추:1/2T|고추기름:3T|깨:약간,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6947016
4,크리스마스 트리 닮은 크래커 핑거푸드 아이들 간식으로도 어른들 술안주로도 좋아요!,조회수 1.1만,양배추:100g|양파:1/6개|파프리카:조금|타임:조금|새우:4마리|연어:2조각|베이컨:1줄|소세지:1개|마요네즈:2큰술|설탕:1큰술|소금:2꼬집|후추:3꼬집|레몬즙:1큰술,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6947015
5,풀무원 얇은피꽉찬교자 먹어보기 속이 꽉 찼어요 :) ,조회수 151,풀무원:얇은피꽉찬교자:2가지:맛|로제소스:듬뿍|모짜렐라:치즈:적당량|홍&청피망:1개씩|감자:1개|양파:1/2개|베이컨:2줄|슬라이스:체다치즈:2개|블랙:올리브:약간|할라피뇨:또는:피클:약간|파슬리:약간,4인분,90분 이내,중급,https://www.10000recipe.com/recipe/6947014
6,만두전골만들기,"조회수 2,105",냉동만두:6~7개|샤브샤브나:불고깃감:소고기:1줌|느타리버섯:1/2팩|새송이버섯:2개|표고버섯:2개|청양고추:2개|홍고추:1개|대파:1대|알배추:6~7장|청경채:1개|시판:사골육수:700~800ML|진간장:4큰술|고춧가루:4|다진마늘:1큰술|굵은:소금:1/2큰술|후추:톡톡,3인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6947013
7,주먹밥 베이컨 말이 # 주먹밥 달걀 말이,"조회수 2,048",감자:1개|양파:1조각|팽이버섯:1줌|쪽파:1줌|밥:1공기|베이컨:3줄|달걀:3개|소금:조금|깨:적당량|참기름:1/2T,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6947012
8,역시 겨울은 코다리 조림이지~,"조회수 1,079",코다리:4마리|무:1/4개|양파:1/2개|청양고추:1개|대파:1대|고추장:2큰술|고춧가루:4큰술|간장:2큰술|요리당:1큰술반|맛술:2큰술|참치액:2큰술|들기름:2큰술|다진마늘:1큰술|후춧가루:조금|다시다:1티스푼|참기름:1큰술|통깨:1작은술,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6947010
9,소세지 부침 # 밥반찬 ,조회수 876,소세지:1개|달걀:1개,2인분,5분 이내,초급,https://www.10000recipe.com/recipe/6947009
10,"피자만들기 / 떠먹는피자, 감자피자","조회수 1,232",모짜렐라치즈:100g|양파:1/4개|새우:2~3마리|감자:1개|빵:1~2개|양송이:1개|파프리카:1/3개|햄:100g|토마토소스:3~4큰술|파슬리:조금|버터:1큰술,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6947007
