,title,views,ingredients,peoples,times,levels,url
0,"탕평채...청포묵무침...(아이성장,여드름에좋은 음식)","조회수 8,374",청포묵:1팩|참기름:1T|깨소금:1t|소고기불고기:30g|맛간장:1T|후추:조금|소금:간맞추기|오일:1T|마늘:1t|숙주:1줌|양파:1/2개|당근:1/3개|오이:1/3개|달걀:지단:조금|채썬:김:조금|불린:표고:1개,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6847992
1,묵은지 통삼겹,"조회수 1,635",돼지고기:400g|세발나물:1/2봉지|묵은지:1/2포기(네줄기정도)|통마늘:4개|생강:3쪽|간장:1t|매실액(설탕):1t|식초:1t|다진마늘:1t|후춧가루:조금|통깨:1t|고춧가루:1t|참기름:1t,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6847991
2,갈치조림...생선조림 비법양념레시피~*,"조회수 6,986",갈치:3마리|멸치육수:1컵|고춧가루:1T|만능매운장:1국자|맛간장:1t|된장:1t|조청:1T|생강즙:0.5T|다진마늘:1T|청주:1T|삶은:무우:4토막|다시마:1장|양파채|청고추,@,@,@,https://www.10000recipe.com/recipe/6847990
3,해초 비빔밥,"조회수 3,569",밥|해초:5g|상추:2-3장|미나리|무생채:약간|초고추장:1스푼|깨소금|참기름|계란:1개,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6847989
4,어묵 꼬치탕 ,"조회수 4,897",넓은:어묵:4장|핫바:1+1/2개|작은:줄:어묵:4개|동글이:어묵:5개|멸치육수:1000cc|무:5cm|쯔유(or간장):3스푼|소금:약간|후추:약간|대나무:꼬지:10개:정도|와사비|칼국수면|간장,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6847988
5,오이소박이 ,"조회수 9,541",오이:28개|부추:1단|당근:1개|양파:2개|고춧가루:400ml|까나리액젓:70ml|간:마늘:150ml|생강:1큰술|매실청:100ml|설탕:또는:물엿:기호에맞게|굵은소금,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6847986
6,코코넛샤브레 /익숙한맛!코코넛샤브레,"조회수 2,549",버터:80g(4T)|황설탕:60g(1/3컵)|계란:1개|박력분:200g(2컵)|코코넛:가루:50g(9T)|여분의설탕,@,@,@,https://www.10000recipe.com/recipe/6847985
7,밥만 먹어도 먹을만..^,"조회수 2,367",고구마|버섯|김치|소고기|홍합|냉장고속재료,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6847984
8,제철과일로 만드는 크림치즈 또띠아롤,"조회수 2,678",또띠아:1장|크림치즈:1큰술|블루베리잼:1큰술|딸기(기호에:맞는:제철:과일:대체가능):3개,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6847983
9,<과일손질법> 오렌지 예쁘게 깍기,"조회수 3,713",오렌지:1개,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6847982
