,title,views,ingredients,peoples,times,levels,url
0,서가앤쿡 돼지목살스테이크 만들기,"조회수 5,618",스테이크용:돼지목살:3인기준:900g|파인애플:1/2통|달걀:1인당:1알|샐러드채소:적당량|버터:1숟갈|간장:2숟가락|맛술:8숟가락|다진마늘:2숟가락|돈가스소스:4숟가락|올리고당:4숟가락|굴소스:2숟가락|물:1컵|설탕:2숟가락|식초:4숟가락|마요네즈:7숟가락|올리브유:3숟가락|우유:1/4컵,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6933677
1,울 집 밥도둑 땡초 멸치볶음~*,"조회수 1,635",멸치:220g|청양초:10개|간장:2큰술|다진마늘:1큰술|통깨|갈색설탕:1티스푼|해바라기씨유,"6인분,이상",15분 이내,아무나,https://www.10000recipe.com/recipe/6933676
2,미니김밥 # 야채김밥,"조회수 1,786",김:3.5장|달걀:3개|오이:1/2개|양파:소:1개|당근:3cm|적:피망:1/5개|밥:3공기|소금:2T|진간장:1/2T|설탕:1.5T|들기름:1T|통깨:1T,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6933673
3,중국집보다 맛있는 춘장으로 짜장만들기 ,"조회수 2,539",돼지다짐육:200g|호박:1개|양파대:2개|감자:2개|대파:1뿌리|생강:1/2개|알새우:1컵|춘장:150g|치킨스톡:3큰술|설탕:1컵|두반장:1t,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6933672
4,소고기국밥 만드는법 :: 얼큰한 국물맛 든든하고 영양많은 한그릇국밥,"조회수 2,678",소고기:양지:300g|육수:2리터|숙주:150g|무:200g|대파:1대|배추김치:3장|액젓:2T|소금:1t|물:2리터|디포리:3마리|대파:1대|다시마5cm:3조각|고춧가루:3T|된장:1t|다진마늘:1T|맛술:1T|국간장:3T|참기름:1t|후춧가루:약간,"6인분,이상",60분 이내,중급,https://www.10000recipe.com/recipe/6933671
5,"[중기이유식 3단계] 채소죽 l 고구마당근죽, 고구마무죽, 새송이두부죽","조회수 7,138",불린:쌀:30g|고구마:20g|당근:10g|물:250ml|불린:쌀:30g|단호박:20g|무:10g|물:250ml|불린:쌀:30g|새송이버섯:20g|두부:20g|물:250ml,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6933670
6, 69레시피/LA갈비 양념구이,"조회수 1,879",LA갈비:1Kg|설탕:2스푼|간장:1/2컵|다진마늘:2스푼|다진생강:3티스푼|맛술:5스푼|매실청:3스푼|올리고당:3스푼|황설탕:1스푼|다진대파:3스푼|참기름:1스푼|후추:약간|잣가루:약간|무:100g|키위:1개|양파:1/2개|물:1컵,5인분,60분 이내,초급,https://www.10000recipe.com/recipe/6933668
7,어묵볶음 만드는법- 딸에게#,조회수 182,사각어묵:4장|당근:조금|양파:1/2개|실파:조금|조청:1숟가락|통깨|참기름:​|간장:1.5숟가락,@,@,@,https://www.10000recipe.com/recipe/6933667
8,아이들간식 무반죽으로 간단하고 맛있게 후라이드치킨,"조회수 1,958",닭:1팩|튀김가루|소주:1/3컵|식용유|마늘:12알|소금:1/3t|후추|소금|후추|통깨,2인분,90분 이내,아무나,https://www.10000recipe.com/recipe/6933666
9,알감자조림 반찬으로 조리기,"조회수 2,241",알감자:1봉지|소금:1t|간장:5T|올리고당:4T|맛술:2T|물:1컵|다시마:2개|통깨:1T,4인분,60분 이내,초급,https://www.10000recipe.com/recipe/6933665
10,볶음김치와 두부부침..,"조회수 1,703",김치:1포기|참치:1캔|고춧가루:1큰술|들기름:1큰술|물:조금|다시다:살짝|참기름:1큰술|통깨:1작은술|두부:1모|식용유:1큰술|들기름:1큰술|소금:조금,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6933664
11,참치 미역국,"조회수 1,074",자른:건미역:2줌|캔참치:200g|소금|액젓,5인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6933661
12, 숙주나물 무침 아삭하고 촉촉하게,"조회수 2,106",숙주:250g|대파:1/2대|소금:1/2큰술|깨소금:1/2큰술|참기름:1큰술|다진마늘:1/2큰술,2인분,10분 이내,초급,https://www.10000recipe.com/recipe/6933660
13,#볶음밥 #오므라이스만들기 #소고기볶음밥 #남은재료활용요리 #소고기유부초밥을 하고 남은 재료로 만든 오므라이스!!,"조회수 1,511",밥:3컵|계란:3개|소고기:당근볶음:1컵|미나리:다진것:1컵|냉동채소:1컵|토마토소스:3큰술|바질가루:1작은술|후추:1작은술|소금:1작은술,3인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6933659
14,시판쭈꾸미 삼겹살볶음,"조회수 1,567",시판용:쭈꾸미:500g|삼겹살:200g|애호박:1/2개|대파:1대|청고추:1개|홍고추:1개,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6933658
15,참치 훈제굴 카나페,조회수 381,참크래커:스낵:1봉|참치캔:2캔|훈제:굴:1캔|미니파프리카(파프리카):2~3개|양파:1/2개|마요네즈:(어니언딥소스):적당량,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6933657
16,클램차우더 치즈 베이글,조회수 976,버터:1조각|베이글:1개|모짜렐라치즈:1조각|클램차우더:시판:스프:1캔|체다치즈:가루:적당량|파슬리가루:적당량|소금:약간|후추:약간,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6933656
17,꽈리고추 메추리알장조림,"조회수 3,473",깐메추리알:600g|무:조금|양파:1/2개|대파:1줄|통마늘:15개|꽈리고추:1봉지|물:800ml|간장:120ml|올리고당:3T|매실원액:1T|연두:2T|생강가루:1꼬집|월계수잎:2장,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6933655
18,초간단 밑반찬~바로 만들어먹는 마늘쫑고추장무침!,"조회수 1,815",마늘쫑:150g|데칠때:소금:1작은술|고추장:1큰술|고추가루:1큰술|올리고당:2큰술|2배식초:1큰술|통깨:1큰술|참기름:조금,3인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6933654
19,나물반찬~방풍나물된장무침!,"조회수 5,046",방풍나물:250g|소금:1작은술|된장:1큰술반|다진마늘:1작은술|참기름:1큰술|통깨:1큰술,4인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6933653
20,마약고추짜장 매콤하고 고소하고 달콤한 유니짜장 만들기 ,"조회수 1,699",다진:돼지고기:100그램|다진:양파:400그램|청양고추:송송:2큰술|베트남고추:갈아서:1.5큰술|삶은:면:300그램|계란:1개|식용유:2큰술|굴소스:1큰술|볶음춘장:2큰술|미원:1작은술|설탕:1큰술|치킨스톡:1작은술|맛술:2큰술|후추가루:1티스푼|참기름:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6933652
