,title,views,ingredients,peoples,times,levels,url
0,낙지 볶음..,"조회수 8,776",낙지:9마리|굵은소금:1줌|밀가루:1컵|양배추:1/8개|양파:1개|팽이:버섯:조금|당근:조금|편마늘:10개|청양고추:3개|대파:2대|고추장:1큰술|고춧가루:4큰술|참치액:2큰술|간장:2큰술|요리당:2큰술|들기름:1큰술|다진마늘:2큰술|소금:1티스푼|생강술:1큰술|참기름:1큰술|통깨:1작은술,5인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6921074
1,새싹비빔국수,조회수 5만,소면:100g|새싹:적당량|다진마늘:1/3숟갈|고추장:2+1/2숟갈|간장:1/2숟갈|자몽식초:2숟갈|깨소금:1/2숟갈|아마씨유:1숟갈|후추:약간,1인분,10분 이내,초급,https://www.10000recipe.com/recipe/6126272
2,도라지나물볶음 쓴맛과 아린 맛 제거하는 법까지,조회수 1.6만,깐:도라지:300g|굵은소금:0.5숟가락|물:1컵|다시마:1장|국간장:0.5숟가락|참기름:1숟가락|통깨:0.5숟가락|식용유:약간|다진파:0.5숟가락|다진마늘:0.5숟가락:​,4인분,20분 이내,초급,https://www.10000recipe.com/recipe/6943138
3,꽈리고추멸치볶음,조회수 1.3만,꽈리고추:200g|중멸치:150g|물|소금:약간|간장:3큰술|다진마늘:1큰술|맛술:2큰술|설탕(자일리톨가루):1큰술반|올리고당:2큰술|후추:약간|고춧가루:1큰술|통깨:약간,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6899159
4,"매운 어묵 김밥,,땡초김밥 ,, 봄 소풍 도시락 ~!",조회수 1.2만,납작어묵:2장|김밥김:3장|밥:2공기|참기름:1큰술|소금:약간|통깨:약간|매운고춧가루:1큰술|고추장:1큰술|간장:1큰술|물:3큰술,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6867960
5,짜글짜글 짜글이 만들기.초간단 짜글이 레시피,"조회수 7,737",돼지고기:400g|묵은지:1/2쪽|양파:1개|대파:2뿌리|청양고추:3개|다시마:2조각|물:450ml|간장:2큰술|고춧가루:2큰술|다진마늘:1큰술|멸치액젓:1작은술,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6912991
6,김치콩나물국,조회수 1.5만,콩나물:1/2봉지|김치:1줌|멸치|다시마|디포리|대파:1/2뿌리|청양고추:1개|국간장,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6748098
7,부추장아찌 만들기. 삼겹살과 찰떡궁합. 여름 제철음식.,조회수 1.4만,부추:1단|물:2컵|다시마|청양고추:2어개|간장:1+1/2컵|식초:1컵|설탕:1컵,"6인분,이상",15분 이내,초급,https://www.10000recipe.com/recipe/6890712
8,인기만점 혼밥 메뉴 김치볶음밥 TOP 5 ,조회수 9.7만,레시피마다달라요!,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6868252
9,얼갈이배추국 육수없이 끓이기~ 딸에게#,"조회수 4,315",얼갈이배추:데친것:400g|된장:2큰술|쌀뜨물:넉넉히|멸치가루:1큰술|다시마가루:1큰술|집간장:약간|양파:1/2개|대파:1/2대|다진마늘:1큰술|청양고추:2큰술,@,@,@,https://www.10000recipe.com/recipe/6862780
10,맛있는 보양식 오리 불고기 ,조회수 2.2만,오리:가슴살:2개분량|대파|양파|땡초|슬라이스마늘|팽이버섯|부추|고추장:4스픈|간장:5스픈|요리당:2스픈|설탕:1스픈|다진마늘:2스픈|참기름:1스픈|후추,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6837804
11,제철과일로 만든 달콤한 사과파이,조회수 6.3만,박력분:200g|소금:조금|설탕:5g|찬버터:100g|전란:1개:60g|노른자:1개|물:1T|사과:2개(중간크기)|황설탕:60g|버터:25g|계피가루:1/4ts|전분:1T|소금:조금,"6인분,이상",120분 이내,중급,https://www.10000recipe.com/recipe/916444
12,이거이거 길거리에서 시선강탈 하던 그거! 딸기사탕♥,조회수 3.2만,딸기:12개|설탕:1종이컵|물:1종이컵|올리고당:1종이컵,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6881522
13,목살필라프 만들기 돼지고기 목살 볶음밥 필라프 만드는 방법,조회수 2.4만,돼지고기목살:약:200g|양파:조금|버섯:조금|파프리카:조금|계란:1개|마늘:조금|찬밥:1공기|맛술:2스푼|굴소스:1스푼|스테이크소스:1스푼|소금:조금|후추:조금|파슬리가루:조금|마요네즈:조금,1인분,15분 이내,초급,https://www.10000recipe.com/recipe/6885926
