,title,views,ingredients,peoples,times,levels,url
0,돼지고기미니강정,"조회수 3,595",@,@,@,@,https://www.10000recipe.com/recipe/644189
1,추억의 맛! 메추리알꼬치 ,조회수 1.4만,메추리알:24개|튀김가루:2큰술|통깨:약간|튀김가루:1/2컵|찬:맥주:1/2컵|고추장:1큰술|케첩:3큰술|간장:0.5큰술|물엿:1큰술|설탕:1큰술|과일즙:2큰술|통깨:1큰술,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/644069
2,반찬도 입맛도 없을땐 초간단 명품 볶음밥으로 입맛 살리자.. 명란 볶음밥 ,조회수 2.1만,@,@,@,@,https://www.10000recipe.com/recipe/643581
3,커피 아이싱을 뿌린 피넛버터 머핀,"조회수 2,409",박력분:130g|버터:60g|피넛버터:70g|계란:1개|우유:100ml|깔루아:1ts|설탕:60g|베이킹:파우더:1ts|인스턴트커피:2ts|슈가파우더:4ts|찬물:1ts,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/643575
4, 〃초코칩쿠키 〃 ,"조회수 2,245",@,@,@,@,https://www.10000recipe.com/recipe/643574
5,◈ 봄향기를 담아 꽃장식한 모카쉬폰케익,"조회수 4,497",@,@,@,@,https://www.10000recipe.com/recipe/643491
6,집에서만드는엄마표 돈까스 ,"조회수 6,256",@,@,@,@,https://www.10000recipe.com/recipe/643195
7,잠든 입맛까지 깨워주는 아삭아삭한 맛!_겉절이,"조회수 8,538",@,@,@,@,https://www.10000recipe.com/recipe/642849
8,두부김치와 달걀찜,조회수 1.4만,@,@,@,@,https://www.10000recipe.com/recipe/642842
9,첫도전~두부아이스크림 ,"조회수 2,586",@,@,@,@,https://www.10000recipe.com/recipe/642420
10,그냥 먹어도 맛나는 두부~,"조회수 2,629",@,@,@,@,https://www.10000recipe.com/recipe/642380
11,두부녹차쉐이크~,"조회수 2,779",@,@,@,@,https://www.10000recipe.com/recipe/642372
12,주말 브런치~ 프리타타와 딸기생크림을 얹은 와플,"조회수 3,957",@,@,@,@,https://www.10000recipe.com/recipe/642307
13,봄향기 솔솔~ 달래콩나물밥,"조회수 5,813",콩나물:3줌|달래:1/2줌|당근:1개|고춧가루:2큰술|진간장:3큰술|다진:마늘:0.5큰술|깨소금:1큰술|들기름:1큰술|참기름:1큰술|대파:다진:것:1큰술,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/642298
14, coffee cookie,"조회수 1,865",@,"6인분,이상",2시간 이상,초급,https://www.10000recipe.com/recipe/641845
