,title,views,ingredients,peoples,times,levels,url
0,대패삽겹살과 더덕볶음,조회수 176,더덕:200g|대패삼겹살:100g|양파:조금|대파:1/2줄|마늘:1큰술|고추장:1큰술|고추가루:1술|진간장:1큰|설탕:1큰술|생강청:1큰술|맛술:1술|통깨:약간,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6959983
1,건강한 꿀 아몬드 ,조회수 235,아몬드:약:6개|꿀:아몬드수만큼,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6959982
2,향긋한 '돌나물무침',조회수 398,돌나물:1봉지|양파:1/3개|당근:1/4개|통깨:팍팍|고추장:1숟갈|매실액:1숟갈|식초:1숟갈|고춧가루:0.5숟갈|설탕:0.5숟갈|간:마늘:0.5숟갈|참기름:0.5숟갈,3인분,15분 이내,초급,https://www.10000recipe.com/recipe/6959981
3,건강한식 더비비고 3분 갈비 수제비,조회수 133,더비비고:수삼갈비탕:500g|만두피:120g|청양고추:1/2개|대파:5cm:2개|물:100ml,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6959980
4,#게살무침요리 #게살버거만들기 #게살무침을 넣어서 만든 오늘의 도시락은 게살버거!!!,조회수 293,게살:무침:3큰술|슬라이스치즈:1장|양파슬라이스:1조각|토마토:슬라이스:1조각|계란후라이:1개|쌈채소:4장|블루베리잼:1작은술|홀그레인머스터드소스:1작은술|허니머스터드소스:1작은술|케찹:1작은술,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6959979
5,상추전 만둘기~,조회수 819,상추:20장|밀가루:1컵|튀김가루:1컵|계란:1개|물:2컵|카놀라유,4인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6959978
6,에어프라이어에 구운 떡에 새콤매콤 소스를 묻혀요! 가래떡강정,조회수 889,가래떡:15cm:2줄|올리브유:1숟가락|아몬드:1줌|통깨:약간|고추장:2숟가락|간장:1/2숟가락|다진마늘:1/2숟가락|설탕:1숟가락|물:1숟가락|식초:1/2숟가락|올리고당:2숟가락,2인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6959977
7,<수미네반찬>오이탕탕이 만들기~,조회수 834,오이:2개|청양고추:1개|홍고추:1개|소금:1t|설탕:3T|식초:4T|마늘:1t,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6959976
8,두부강정 덮밥 만드는 법,조회수 318,두부:1/2모|깻잎:1장|녹말:1큰술|간장:2큰술|올리고당:2큰술|식용유:1큰술|밥:1공기,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6959974
9,여름반찬 오이무침,조회수 723,오이:1개|큰:양파:1/4개|소금:1/2큰술|고춧가루:2+1/2큰술|식초:2큰술|매실청:1큰술|설탕:1작은술|국간장:1큰술|다진마늘:1큰술|갈은:깨:1큰술|참기름:1/2큰술,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6959973
10,꽁꽁 언 참외로 주스만들기~,조회수 532,꽁꽁언:참외:2개,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6959972
11,"취나물 손질, 데치기, 보관법/ 취나물밥 만들기",조회수 572,취나물:1봉지|굵은소금:0.5T|물:취나물이담길정도|취나물:1움큼|쌀:2인분|된장:0.5T|국간장:0.5T|다진마늘:0.3T|참기름:0.5T,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6959970
