,title,views,ingredients,peoples,times,levels,url
0,가지 & 오이김치 수미네 반찬 레시피로,"조회수 4,287",가지:5개|다다기오이:5개|소금:1/3T|물:300ml|실파:75g|부추:75g|새우젓:국물:5T|고춧가루:5T|멸치액젓:3T|설탕:1.5T|다진:마늘:2T|다진:생강:1/2T|홍고추:7개|물:70ml,"6인분,이상",120분 이내,중급,https://www.10000recipe.com/recipe/6893132
1,자취생 간단요리<가지볶음>,"조회수 2,247",가지:2개|파:작은것:1개|양파:1/2개|다진마늘:1T|진간장:2~3T|소금:1~2t|참기름:1~2t,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6893130
2,[NO발효베이킹/간식만들기] 팟파이스프 만들기,"조회수 1,411",스퀘어파이:시트:1장|치킨스프|슬라이스치즈,1인분,60분 이내,초급,https://www.10000recipe.com/recipe/6893125
3,바삭바삭 담백한 감자크로켓 만들기,"조회수 3,011",감자:2~3개|피망:1/2개|당근:1/3개|계란:2개|밀가루:1컵|빵가루:1컵|마요네즈:2큰술|소금:1티스푼|후추:1꼬집,3인분,30분 이내,중급,https://www.10000recipe.com/recipe/6893124
4,요리고수가 알랴주는 다이어트레시피 3종셋트!!,"조회수 5,322",@,@,@,@,https://www.10000recipe.com/recipe/6893123
5,집에 있는 재료로 간단히!! 간장수란파스타 만들기~~,"조회수 2,007",스파게티면:80g|양파:1/2개|마늘:3개|참치:제일:작은캔:1/2개|계란:1개|들기름:약간|영양부추:약간|느타리버섯:8~9줄기|간장:2스푼|액젓:1/2스푼,1인분,15분 이내,초급,https://www.10000recipe.com/recipe/6893122
6,새콤하게 입맛 당기는 무우 생채,"조회수 8,734",무우:1kg|청고추:2개|홍고추:2개|식초:5T|설탕:2T|소금:1T|고추가루:4T|설탕:2T|매실청:2T|생강술:2T|간마늘:2T|통깨:약간|참기름:약간,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6893121
7,꼬막통조림무침 입맛을 살려줄 매콤새콤하게 ~,"조회수 5,632",꼬막통조림|황태채|양파|양배추|당근|청양고추|피망|고춧가루|올리고당|식초|통깨|참기름,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6893120
8,TV요리) 프랑스에선 이렇게 ♥ 한컵샐러드,조회수 3.4만,아보카도:1개|오렌지:1개|어린잎채소:약간|토마토:1/2개|굵은고춧가루:약간|올리브유:1숟가락|레몬즙:1숟가락|소금:약간|후추:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6893117
9,오늘도 맛있게 ♥ 삼겹살초밥,조회수 7.1만,삼겹살:180g|밥:1+1/2공기|채썬양파:약간|와사비:약간|송송썬쪽파:약간|데리야끼소스:1숟가락|진간장:1숟가락|설탕:1숟가락|맛술:1숟가락|설탕:1숟가락|식초:1숟가락|물:1숟가락,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6893116
10,맛트리오 출동 ♥ 스파게티치즈샌드위치 ,조회수 1.7만,식빵:4장|편의점:스파게티:1개|모짜렐라치즈:1종이컵|스트링치즈:2개|버터:1숟가락,2인분,10분 이내,초급,https://www.10000recipe.com/recipe/6893115
11,이쁜 스시볼 Temari Sushi (手まり寿司) 만들기,"조회수 2,692",연어회:12조각|밥:적당량|식초:3큰술|설탕:2큰술|소금:1작은술|건다시마:1조각,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6893112
12,"새우베이컨말이, 에어프라이로만든 간단요리","조회수 4,217",새우:30개|베이컨:70g|파프리카:두가지색상:1/2개씩|새송이버섯:1개,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6893111
13,수삼옹심이,조회수 417,수삼:3뿌리|양파:1/2개|당근:1/2개|감자:2개|애호박:1/2개|비트|파|후추|소금or새우젓국물|멸치다시백(육수용),1인분,60분 이내,초급,https://www.10000recipe.com/recipe/6893110
14,매운거 못먹는데 좋아하는 애 ♥ 불닭콘마요,"조회수 2,860",불닭볶음면:1개|옥수수콘:100g|청양고추:1개|빨강:파프리카:1/4개|양파:1/4개|마요네즈:2숟가락|소금:약간|후추:약간|설탕:1/2숟가락,2인분,10분 이내,초급,https://www.10000recipe.com/recipe/6893109
