,title,views,ingredients,peoples,times,levels,url
0,막걸리와 쑥으로 맛있는 쑥찐빵 만드는법,조회수 42,쑥:200g|막걸리:1.5종이컵|천일염:1큰술|설탕:1/2종이컵|밀가루:5종이컵|팥:400g|물:500ml|설탕:100+125g|천일염:약간,"6인분,이상",2시간 이상,중급,https://www.10000recipe.com/recipe/6977078
1,"건강한 한끼! 쌈으로 먹기 좋은 우렁이강된장, 우렁된장 만들기",조회수 47,우렁이:200g|밀가루:2~3T|양파:1개|건표고:3줌|청양고추:1개|감자:1개|대파:1줌|식용유:2~3T|된장:3T|고춧가루:2T|물:1.5컵|멸치가루:1.5T|다진마늘:0.5T|꿀:0.5T|참기름:0.5T,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6977077
2,명란 두부짜글이 명란요리,조회수 69,명란젓:100g|고춧가루:2+1/2큰술|다진마늘:1큰술|청주:3큰술|올리고당:1큰술|매실청:1큰술|참기름:1큰술|후추:약간|대파:1대|두부:1모|다시마멸치육수:1+1/2컵,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6977076
3,연어스테이크 만들기 에어프라이어 굽는법 ,조회수 49,연어:1덩어리|소금:4꼬집|후추:톡톡|올리브오일:적당량|바질:1꼬집|양파:1/2개|대파:1/2대|완두콩:약간|레몬:3조각|무순:약간,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6977075
4,맛있는 한끼 계란덮밥만들기,조회수 186,밥:1인분|계란:3개|게맛살:40g|대파:1/2대|청양고추:1/2개|식용유:약간|소금:약간|후추:약간|진간장:1작은술|데리야끼소스:1큰술|케첩:2큰술|다진마늘:1작은술|물:1/3컵,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6977074
5,된장찌개와 청국된장찌개,조회수 5,된장:1T|재래된장:1T|청국장:1T|두부:1/4모|양파:1/2개|애호박:1/4개|브로콜리:약간|표고버섯:2개|목이버섯:10g|청양고추:1개|냉이:15g|쌀뜨물:400cc|마늘:5개,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6977072
6,표고버섯소고기장조림~수입산소고기의 잡내없는 비결은?,조회수 84,소고기:500g|건표고버섯:1주먹|청양고추:2개|마늘:8알|월계수잎:4장|생강술:또는:맛술:3~4큰술|사과:1/2개|국간장:3큰술|다시마간장:4큰술|올리고당:3큰술|설탕:1.5큰술|물:500ml|참기름:1큰술|통깨:1큰술,5인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6977071
7,딸기청만들기~리얼딸기우유/딸기에이드로 만들어드세요,조회수 59,딸기:1kg|식초:1~2큰술|흰설탕:4컵|소금:1티스푼,"6인분,이상",30분 이내,아무나,https://www.10000recipe.com/recipe/6977070
8,당진 실치회 무침 만드는법,조회수 10,실치회:256g|상추:4장|양배추:약간|쪽파:약간|고추장:2스푼|간장:3스푼|식초:4스푼|설탕:2스푼|초고추장:2스푼,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6977069
9,상콤한 ‘한라봉에이드’ 수제한라봉청 만들기! 홈카페 메뉴^^속껍질 벗기는 방법~한라봉차! 과일청,조회수 139,한라봉:과육:600g|베이킹소다:적당량|설탕:600g|탄산수:적당량|얼음:적당량|애플민트,"6인분,이상",2시간 이상,초급,https://www.10000recipe.com/recipe/6977068
10,변비탈출 블루베리 딸기 요거트 스무디 만들기,조회수 6,우유:60g|블루베리:3T|딸기요거트:60g|프로바이오틱스:2개,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6977067
11,냉이된장국 냉이 향기가 듬뿍입니다 ,조회수 16,냉이:32g|두부:94g|호박:39g|양파:19g|대파:1/3대|마늘:1톨|된장:1T|멸치다시:쌀뜨물:6컵,3인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6977066
12,시원한 순대국밥 맛있게 만들기,조회수 21,순대:350g|사골곰탕:2팩|고추장:1T|고춧가루:1T|다진마늘:1~2T|청양고추:1~2개|파:약간|느타리버섯:1줌|들깨:2T|후추:약간,4인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6977065
13,병아리콩 수프(병아리콩 먹는 법),조회수 11,병아리콩:1C|양파:1/2개|식물성:기름:2T|홀토마토:1C|물:300mL|토마토소스:5T|가는:소금:1/4T|후추:톡톡|파마산치즈가루:약간,2인분,2시간 이상,초급,https://www.10000recipe.com/recipe/6977064
14,북한에서 잔치날에 꼭 먹는다는 두부밥!!!,조회수 72,두부:1팩|전분가루:1컵|쪽파:3뿌리|다진마늘:1/2스푼|쌀밥:1공기|참기름:약간|진간장:2스푼|고춧가루:1/2스푼|참기름:1/2스푼|통깨:1/2스푼|후춧가루:약간,3인분,20분 이내,초급,https://www.10000recipe.com/recipe/6977063
15,부드러운 소불고기 ,조회수 3,소고기:불고기용:500g|팽이버섯:1봉지|양파:1/2개|당근:1/3개|대파:1/3대|참기름:1수저|통깨:약간|진간장:5수저|액젓:1수저|간양파:1/2개|맛술:2수저|매실액:1수저|설탕:2수저|후추:약간|다진마늘:1수저|참기름:1수저,3인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6977062
16,리코타치즈 유청으로 브라운치즈 만들기,조회수 2,@,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6977061
17,계란찜과 볶음밥을 동시에! - 돼지목살 볶음밥 & 치즈 계란찜 만드는 법,조회수 13,찬밥:550g|돼지목살:150g|계란:4개|모짜렐라치즈:100g|대파:2뿌리|버터:2큰술|다진마늘:3큰술|진간장:3큰술|굴소스:1큰술|설탕:1/2큰술|후추:톡톡|파마산치즈:1큰술|쯔유:1큰술|후추:톡톡|맛술:1큰술|우유:50ml,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6977060
18,파전 맛있는 양념장 | 쪽파 | 골파,조회수 3,쪽파:90g|양파:60g|부침가루:1컵|물:1컵|소금:약간|달걀:2개|식용유:적당량|홍고추:1개|청양고추:1개|진간장:3큰술|식초:1큰술|올리고당:1큰술|갈은깨:1/2큰술|쪽파:1큰술|고춧가루:적당량,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6977059
19, 시금치 겉절이 초간단 시금치 샐러드,조회수 0,시금치:150g|다진마늘:1ts|고춧가루:3Ts|양조간장:1Ts|까나리:액젓:2Ts|매실액:2Ts|통깨:1Ts,4인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6977058
20,국물닭갈비~꼭 닭도리탕 같네요!,조회수 4,양념닭갈비:1kg|양배추:1/4등분|양파:1/2개|청양고추:3개|대파:1/2개|고구마:1개|고추가루:2큰술|국간장:2큰술|올리고당:1큰술|설탕:2~3큰술|후추가루:톡톡|다진마늘:1큰술|양념장:1봉지|생강술:2큰술,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6977057
21,홈파티 루꼴라또띠아피자 w.루꼴라페스토&블랙올리브꿀절임 =,조회수 28,또띠아:2장|토마토소스:2~3큰술|루꼴라페스토:2~3큰술|블랙올리브꿀절임:2큰술|양파:적당량|방울토마토:6~7개|모짜렐라치즈:2/3컵|루꼴라:적당량|발사믹크림:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6977056
22,"매운어묵조림(볶음):물,기름 대신 양배추 넣어 NO오일無수분조리",조회수 18,어묵:300g|양배추:1컵|당근:조금|고추장:1.5큰술|양조간장:1.5큰술|맛술:1큰술|조청:1큰술|고춧가루:0.5큰술|올리고당:1큰술|깨:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6977055
