,title,views,ingredients,peoples,times,levels,url
0,주스용 바나나 냉동보관법 초간단 블루베리 바나나 주스 만들기,조회수 381,냉동:바나나:1개|냉동:블루베리:2~3스푼|미숫가루:2스푼|따뜻한:물:200ml,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6971741
1,쿠쿠의 전기레인지! 화이트 3구 인덕션의 와이드 플렉스존으로 만든 불낙전골,조회수 345,소고기불고기용:100g|낙지:100g|느타리버섯:2줌|양파:1/2개|당근:1/2개|청양고추:1개|홍고추:1개|부추:1줌|멸치육수:6컵|다진마늘:1T|달걀노른자:1개|소금:약간|후추:약간|간장:2T|설탕:1T|다진마늘:2T|참기름:2T|후춧가루:약간,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6971740
2,어묵탕~하얀국물의 칼칼함과 시원함의 비법은?,조회수 670,종합:어묵:1봉지|무:1/2개|대파:1개|배추잎:5~6장|건멸치:1/2줌|건다시마:4~5장|건:보리새우:1/2줌|고추씨:1큰술|종합어묵소스:1봉지|소금:조금,5인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6971739
3,쿠쿠 화이트 인덕션 3구 대화구 연말 감자 뇨끼 만드는 방법,조회수 189,감자:2개|양파:1개|베이컨:90g|달걀:1개|다목적:밀가루:1종이컵|마늘:10개|스파게티소스:1병|소금:약간,2인분,10분 이내,초급,https://www.10000recipe.com/recipe/6971738
4,연말 파티 고등어 무 조림 쿠쿠 화이트 3구 인덕션 대용량 생선조림 만들기,조회수 584,고등어:1팩|감자:2개|양파:2개|무:1/2쪽|물:2+1/2종이컵|진간장:5스푼|고춧가루:3스푼|고추장:1스푼|마늘:1스푼|설탕:1스푼|생강가루:1스푼|참기름:1스푼|맛술:1/2컵,2인분,10분 이내,초급,https://www.10000recipe.com/recipe/6971737
5,간장 찜닭. 캬라멜 없이 찜닭 양념 만드는법.,조회수 935,닭볶음탕용:닭:800g|떡볶이떡:1줌|감자:1개|당근:50g|청양고추:2개|대파:1줄|물:200ml|간장:10T|맛술:5T|흑설탕:1T|다진마늘:2T|조청:2T|후추:약간|통깨:약간|참기름:약간,4인분,20분 이내,초급,https://www.10000recipe.com/recipe/6971735
6,요즘 제철인 부드러운 매생이전,조회수 959,매생이:120g|달걀:1개|부침가루:2큰술|홍고추청:1큰술|다진청양고추:1큰술|다진대파:1큰술|식용유:약간|들기름:약간|고운소금:약간|참치액:1/2큰술,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6971733
7,매콤한 빨간어묵 추운 날씨에 딱이죠~ | 빨간오뎅 / 어묵꼬치,조회수 724,사각어묵:6장|치쿠와:어묵:2개|미니:어묵:12개|쪽파:약간|육수:500ml|물:1.5L|국물용멸치:12개|대파:1대|무:약간|다시마:2조각|간장:1T|고추장:1T|고추가루:1T|올리고당:1T|다진마늘:1t|후추:약간,3인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6971732
8,대파김치 만드는법~ 맛남의 광장 백종원,조회수 213,대파:3대|양파:1/2개|멸치액젓:3T|고추가루:3~4T|설탕:1T|간마늘:1/2T|새우젓:2/3T,@,@,@,https://www.10000recipe.com/recipe/6971731
9,쿠쿠 전기레인지 우측 대화구를 통해 만든 새우크림파스타,조회수 376,칵테일새우:1/2컵|양송이버섯:6개|마늘:4쪽|양파:1/4개|스파게티면:160g|화이트와인:1T|올리브오일:1T|파슬리가루:약간|후춧가루:약간|소금:약간|우유:200ml|생크림:250g,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6971730
10,깊은맛 나는 미역국 끓이는 방법,"조회수 1,629",미역:1줌|소고기국거리:150g|다진마늘:2큰술|국간장:2큰술|소금:1~2작은술,4인분,20분 이내,초급,https://www.10000recipe.com/recipe/6971729
11,만능 꿀 양념장인 “달래장” 황금 레시피,조회수 607,달래:1팩|다진:마늘:1T|간장:6T|참기름:4.5T|깨:약간|고춧가루:2T|대파:or:쪽파:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6971727
12,동그랑땡 만들기 표고버섯전 까지 한번에~,조회수 815,돼지고기다짐육:150g|소고기다짐육:180g|두부:1/2모|달걀:3~4개|당근:1/5개|표고버섯:10개|양파:1/3개|실파:5~6뿌리|소금:약간|후추:약간|국간장:2/3T|밀가루:1/2컵,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6971726
13,냉동생지 크로와상 샌드위치 점심저녁도시락 빵간식 에어프라이어요리,조회수 334,냉동생지:3개|양상추:6조각|스팸:6조각|매콤소스:1/3컵|사과:1/2쪽,2인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6971725
14,백종원 들기름 김치볶음황금레시피 남편아이 도시락반찬 신묵은지요리,"조회수 1,074",묵은지:1/2쪽|들기름:2T|대파:1움큼|다진마늘:1t|설탕:1t|통깨:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6971724
15,"시간 없을 때, 간단히 즐길 수 있는 ‘두부김뭇국’ 만들기~!!초스피드 국 끓이기!",조회수 381,멸치육수:800ml|김밥김:3장|두부:150g|무:100g|파:1/2대|국간장:1T|소금:적당히,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6971723
