,title,views,ingredients,peoples,times,levels,url
0,초간단 닭볶음탕 끓이기 레시피,"조회수 2,473",고추장:1스푼|고춧가루:5스푼|진간장:1/2종이컵|소금:1스푼|마늘:2스푼|생강:1/2톨|설탕:1스푼|감자:4개|양파작은거:3개|대파:1+1/2대|청양고추:4개|홍고추:3개,"6인분,이상",60분 이내,아무나,https://www.10000recipe.com/recipe/6943751
1,삼겹살 묵은지 말이 김치찜 만들기,"조회수 9,325",묵은지:1포기|묵은지:국물:1컵|멸치육수:1컵|양파:1개|대파:1대|청고추:3개|홍고추:1개|삼겹살:600g,2인분,60분 이내,초급,https://www.10000recipe.com/recipe/6929427
2,무생채 만드는 법~ 쉽고 맛있는 무요리~,"조회수 7,831",무큰것:1/2개|대파:1대|양파:1/2개|소금:1큰술|고춧가루:3큰술|마늘:1큰술|까나리액젓:2큰술|매실청:1큰술|설탕:1작은술,"6인분,이상",30분 이내,아무나,https://www.10000recipe.com/recipe/6870163
3,두부계란찜 만드는 법,조회수 4.5만,계란:1개|두부:1모|당근:조금|파:조금|참치:진액:1/2큰술,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6468622
4,홍합탕 - 누가 만들어도 맛있는..,조회수 1만,홍합:1키로|무|대파:1대|청홍고추:1개씩|육수(생수)|맛술:1큰술,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6840757
5,스트레스를 한방에..대구명물 화끈한 양념 어묵,조회수 1.5만,@,@,@,@,https://www.10000recipe.com/recipe/1378842
6,어묵구이무침~~어묵을 볶지말고 구워서 무쳐보았더니 깔끔한맛 어묵무침...,"조회수 4,895",사각어묵:3장|양파:1/4개,1인분,10분 이내,초급,https://www.10000recipe.com/recipe/6879165
7,돼지등뼈 감자탕 시래기 넣고 푸짐하게 끓이기,"조회수 8,296",돼지등뼈:2Kg|감자:10개|삶은:시래기:450g|대파:1대|생강:1개|청주:1/2컵|된장:3스푼|고춧가루:2스푼|간장:4스푼|고추장:1/2스푼|소금:약간|다진:마늘:2스푼,"6인분,이상",2시간 이상,초급,https://www.10000recipe.com/recipe/6948738
8,브로콜리 & 두부 무침 (초간단 인기반찬),조회수 1.7만,브로콜리(대):1송이|식초(살균):3T|두부:1/4모|볶은소금(부드럽게:갈린):0.8t|마스카포네치즈(크림치즈):1T|깨소금(부드럽게:갈린):1T,3인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6869537
9,여름 밑반찬 고구마줄기볶음~,조회수 2.5만,데친:고구마줄기:350g|양파:1/2개|땡초:1개|홍고추:1개|소금:1티스푼|다진마늘:1/2큰술|까나리액젓:1티스푼|올리브유:1큰술|통깨:솔솔,5인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6871713
10,노오븐 밥솥 카스테라 만들기 ~~~ ,조회수 3.1만,밀가루:150g|계란:6개|설탕:6T|우유:80ml|식용유:2T|소금:1/2T|베이킹파우더:2/3T,4인분,60분 이내,초급,https://www.10000recipe.com/recipe/6832149
11,스페인하숙 차세프의 오삼불고기 덮밥,"조회수 2,680",문어:1마리|삼겹살:300g|양파:1개|대파:1대|통마늘:10개|고추장:2숟가락|고춧가루:2T|간장:4T|다진마늘:1T|설탕:1.5T|올리고당:1T|참기름:1T,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6915154
12,이연복의 동파육덮밥-현지에서 먹힐까?,조회수 1.9만,통삼겹살|대파|생강|소금|설탕|소흥주(술)|굴소스|노추(간장)|팔각(향신료)|베트남고추|다진파|다진마늘|양배추|홍피망|청피망|치킨스톡|밥|식용유,"6인분,이상",2시간 이상,초급,https://www.10000recipe.com/recipe/6899083
13,감자조림 포실포실 맛나네요,"조회수 2,680",감자:5개(중간사이즈)|양파:1개|진간장:6~8|설탕:1|올리고당:1|다진마늘:1|참기름:2/3|파:1/2대,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6892277
14,브로콜리 장아찌 담그기. 장아찌 밑반찬,조회수 2.6만,브로콜리:2송이|간장:1.5컵|식초:1컵|물:2컵|설탕:1컵,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6866671
15,"콩나물잡채, 수미네 반찬 주말 저녁메뉴 추천","조회수 8,247",손질된:찜용:콩나물:330g|건:당면:80g|당근:1/4개|오이:1/4개|양파:1/4개|시금치:60g|느타리버섯:50g|있으면:소고기:약간|유채유:2/3T|참기름:1/2T|통깨:1t|간장:1.5T|꿀:2/3T|설탕:1/2T|식초:1T|간장:1/2T|와사비:약간,3인분,30분 이내,중급,https://www.10000recipe.com/recipe/6921093
16,여름 별미 메밀 김밥(메밀소바도 특별하게 먹기),조회수 1만,메밀국수:200g|여린:잎채소:1줌|크래미:6개|당근:1/4개|노란:파프리카:1개(작:은:크기)|깻잎:12장|시판용:초밥용:유부:12장|소바:쯔유:2큰술|김밥:김:4장,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6888982
17,맛있는 자장밥만드는법 ,조회수 3.5만,돼지고기:150g|감자:2개|당근:1개|호박:1/2개|오이:1/3개|다진마늘:1작은술|다진생강:조금|식용유:1작은술|소금:조금|후춧가루:조금|물:1컵||녹말가루:1+1/2큰술|물:3큰술|춘장:4큰술|식용유:1+1/2큰술|설탕:1큰술|물:3큰술|청주:1+1/2큰술,2인분,30분 이내,중급,https://www.10000recipe.com/recipe/4745476
18,♣꽃김밥♣ 나는 꽃이다,"조회수 1,495",쌀밥:1공기|파프리카:1/2개|맛살:1줄|어묵:1/3장|계란지단:2개|당근:1/3개|우엉:2줄|단무지:1줄|깻잎(또는:녹색채소:시금치)|햄:2줄|김밥김:10장|효소:1/4컵|효소:김붙임용|소금:1/2ts|참기름:1ts,2인분,60분 이내,중급,https://www.10000recipe.com/recipe/6933122
19,닭개장 끓이는 법,조회수 1.7만,영계(큰:닭은:1마리):2마리|숙주:1봉지|고사리:넉넉하게|대파:1대|양파:1개|고춧가루:1/2컵|국간장:1/2컵|다진마늘:1/2컵|참기름:2큰술|고추기름:2큰술|청양고추:약간|소금:약간|후추:약간|달걀:약간|불린당면:적당양,5인분,60분 이내,초급,https://www.10000recipe.com/recipe/6903864
20,가지볶음 만드는법,조회수 1.8만,가지|다진마늘|대파|천일염|국간장|참기름,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6829132
21,부추계란전 만들기,조회수 5.3만,부추|달걀|소금,1인분,10분 이내,초급,https://www.10000recipe.com/recipe/5845108
22,만만한 밥반찬! 연어김치볶음,"조회수 3,145",배추김치:1-2컵|연어:1캔|청양고추:1개|통깨:약간,3인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6856635
23,가지 무침,"조회수 9,590",가지:5개|홍고추:1/2개|청양고추:1개|참치액:2큰술|고춧가루:1큰술|다진마늘:1티스푼|소금:1/2티스푼|참기름:1큰술|식초:1큰술|통깨:1티스푼,3인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6891826
24,카레고등어구이 비린내 없이 맛있게 만들어 먹어요 :),조회수 1.5만,고등어:1마리|식용유:약간|부침가루:1비율|카레가루:1비율,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6892024
25,집밥백선생 김치볶음밥 황금레시피^*^,조회수 1.9만,달걀:2개|신김치:1/2포기|햄or베이컨or참치:기호에따라|대파:1/2개|고춧가루:1큰술|간장:1큰술|찬밥:2인분|참기름:1큰술|깨:약간|김가루:약간,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6855461
26,구수한 시래기된장국 ;사골육수로 깊은맛을 낸~,조회수 1.2만,마른:무청:시래기:6개|다진마늘:1큰술|국간장:1큰술|된장:2큰술|사골육수(또는:멸치다시마육수):시래기의:3배,4인분,2시간 이상,아무나,https://www.10000recipe.com/recipe/6870741
27,양배추 키위주스~♡위가 편안해지는 해독주스,조회수 5.6만,양배추:90g|키위:2개|바나나:1개|레몬:1개|생수:1컵|올리고당:1큰술,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6858954
28,보글보글 된장찌개 할머니손맛처럼,"조회수 5,827",된장:3숟가락|쌀뜨물(국그릇):1그릇|양파(중):1/2개|애호박:1/6개|두부:1/2모|청양고추:1개|다시멸치:5~7개|건다시마:2개|대파(어슷썰기):1숟가락|다진마늘:1/3숟가락|팽이버섯(생략가능):조금,4인분,60분 이내,초급,https://www.10000recipe.com/recipe/6850373
29,2tv 생생정보통 (11월 11일) 소고기 뭇국 황금레시피,"조회수 8,715",소고기:4줌(400g)|무:4줌(1/2개)|물:18컵(3600cc)|다진마늘:1/2큰술|소금:1/2큰술|대파:약간|청양고추:약간,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6845373
